id_ibge,regiao_cptec,nome,uf,latitude,longitude,altitude
3105707,774,"Barra Longa",MG,-20.2828,-43.0411,400
3105905,796,Barroso,MG,-21.1869,-43.9758,922
3106002,813,"Bela Vista de Minas",MG,-19.8303,-43.0911,686
3106101,826,"Belmiro Braga",MG,-21.9486,-43.4150,493
3106200,222,"Belo Horizonte",MG,-19.9208,-43.9378,858
3106309,832,"Belo Oriente",MG,-19.2200,-42.4836,300
3106408,833,"Belo Vale",MG,-20.4078,-44.0244,832
3106507,845,Berilo,MG,-16.9517,-42.4656,401
3106655,846,Berizal,MG,-15.6133,-41.7450,692
3106606,853,Bertópolis,MG,-17.0631,-40.5744,278
3106705,857,Betim,MG,-19.9678,-44.1983,860
3106804,859,"Bias Fortes",MG,-21.6061,-43.7569,763
3106903,860,Bicas,MG,-21.7253,-43.0594,601
3107000,863,Biquinhas,MG,-18.7828,-45.5022,629
3107109,870,"Boa Esperança",MG,-21.0900,-45.5658,775
3107208,891,"Bocaina de Minas",MG,-22.1675,-44.3947,1210
3107307,893,Bocaiúva,MG,-17.1078,-43.8150,698
3107406,901,"Bom Despacho",MG,-19.7364,-45.2522,769
3107505,907,"Bom Jardim de Minas",MG,-21.9472,-44.1911,1112
3107604,914,"Bom Jesus da Penha",MG,-21.0169,-46.5225,990
3107703,918,"Bom Jesus do Amparo",MG,-19.7036,-43.4736,693
3107802,919,"Bom Jesus do Galho",MG,-19.8289,-42.3161,542
3107901,931,"Bom Repouso",MG,-22.4711,-46.1450,1375
3108008,935,"Bom Sucesso",MG,-21.0331,-44.7581,952
3108107,941,Bonfim,MG,-20.3267,-44.2386,930
3108206,944,"Bonfinópolis de Minas",MG,-16.5675,-45.9900,651
3108255,950,"Bonito de Minas",MG,-15.3233,-44.7544,629
3108305,963,"Borda da Mata",MG,-22.2742,-46.1653,892
3108404,967,Botelhos,MG,-21.6333,-46.3950,1008
3108503,969,Botumirim,MG,-16.8722,-43.0108,948
3108701,979,"Brás Pires",MG,-20.9206,-43.2422,640
3108552,982,"Brasilândia de Minas",MG,-17.0097,-46.0094,530
3108602,987,"Brasília de Minas",MG,-16.2064,-44.4333,732
3108909,989,Brasópolis,MG,-22.4736,-45.6075,922
3108800,991,Braúnas,MG,-19.0558,-42.7156,425
3109006,1017,Brumadinho,MG,-20.1433,-44.1997,892
3109105,1021,"Bueno Brandão",MG,-22.4408,-46.3508,1204
3109204,1022,Buenópolis,MG,-17.8733,-44.1800,586
3109253,1025,Bugre,MG,-19.4261,-42.2444,410
3109303,1043,Buritis,MG,-15.6178,-46.4233,538
3109402,1045,Buritizeiro,MG,-17.3511,-44.9622,538
3109451,1053,"Cabeceira Grande",MG,-16.0297,-47.0906,923
3109501,1060,"Cabo Verde",MG,-21.4719,-46.3961,927
3109600,1072,"Cachoeira da Prata",MG,-19.5247,-44.4536,716
3109709,1074,"Cachoeira de Minas",MG,-22.3550,-45.7789,849
3102704,1075,"Cachoeira de Pajeú",MG,-15.9661,-41.4981,721
3109808,1081,"Cachoeira Dourada",MG,-18.5150,-49.5014,469
3109907,1099,Caetanópolis,MG,-19.2953,-44.4186,742
3110004,1101,Caeté,MG,-19.8800,-43.6697,945
3110103,1110,Caiana,MG,-20.6956,-41.9250,750
3110202,1132,Cajuri,MG,-20.7906,-42.7967,698
3110301,1136,Caldas,MG,-21.9236,-46.3861,1105
3110400,1147,Camacho,MG,-20.6253,-45.1567,957
3110509,1150,Camanducaia,MG,-22.7553,-46.1447,1048
3110608,1161,Cambuí,MG,-22.6122,-46.0575,907
3110707,1162,Cambuquira,MG,-21.8522,-45.2958,950
3110806,1166,Campanário,MG,-18.2386,-41.7483,268
3110905,1167,Campanha,MG,-21.8361,-45.4006,928
3111002,1169,Campestre,MG,-21.7111,-46.2464,1076
3111101,1179,"Campina Verde",MG,-19.5356,-49.4864,494
3111150,1191,"Campo Azul",MG,-16.5036,-44.8106,600
3111200,1192,"Campo Belo",MG,-20.8972,-45.2772,945
3111309,1197,"Campo do Meio",MG,-21.1067,-45.8303,785
3111408,1200,"Campo Florido",MG,-19.7606,-48.5722,642
3111507,1215,"Campos Altos",MG,-19.6961,-46.1714,1050
3111606,1221,"Campos Gerais",MG,-21.2350,-45.7586,843
3111903,1229,"Cana Verde",MG,-21.0208,-45.1819,867
3111705,1230,Canaã,MG,-20.6858,-42.6197,718
3111804,1235,Canápolis,MG,-18.7250,-49.2044,662
3112000,1243,Candeias,MG,-20.7669,-45.2764,967
3112059,1268,Cantagalo,MG,-18.5258,-42.6269,650
3112109,1281,Caparaó,MG,-20.5231,-41.9044,850
3112208,1287,"Capela Nova",MG,-20.9231,-43.6178,825
3112307,1288,Capelinha,MG,-17.6914,-42.5158,948
3112406,1289,Capetinga,MG,-20.6164,-47.0536,792
3112505,1291,"Capim Branco",MG,-19.5489,-44.1167,830
3112604,1293,Capinópolis,MG,-18.6819,-49.5697,564
3112653,1298,"Capitão Andrade",MG,-19.0675,-41.8581,230
3112703,1300,"Capitão Enéas",MG,-16.3244,-43.7106,571
3112802,1304,Capitólio,MG,-20.6153,-46.0500,766
3112901,1310,Caputira,MG,-20.1719,-42.2706,592
3113008,1316,Caraí,MG,-17.1889,-41.6947,910
3113107,1319,Caranaíba,MG,-20.8758,-43.7392,822
3113206,1320,Carandaí,MG,-20.9536,-43.8064,1080
3113305,1321,Carangola,MG,-20.7331,-42.0294,408
3113404,1324,Caratinga,MG,-19.7897,-42.1392,578
3113503,1331,Carbonita,MG,-17.5269,-43.0158,726
3113602,1335,Careaçu,MG,-22.0431,-45.6992,816
3113701,1350,"Carlos Chagas",MG,-17.7031,-40.7664,159
3113800,1352,Carmésia,MG,-19.0889,-43.1417,551
3113909,1354,"Carmo da Cachoeira",MG,-21.4608,-45.2236,945
3114006,1355,"Carmo da Mata",MG,-20.5578,-44.8706,846
3114105,1356,"Carmo de Minas",MG,-22.1222,-45.1292,958
3114204,1357,"Carmo do Cajuru",MG,-20.1842,-44.7711,772
3114303,1358,"Carmo do Paranaíba",MG,-19.0008,-46.3161,1061
3114402,1359,"Carmo do Rio Claro",MG,-20.9719,-46.1189,830
3114501,1363,"Carmópolis de Minas",MG,-20.5414,-44.6350,903
3114550,1369,Carneirinho,MG,-19.6975,-50.6881,431
3114600,1374,Carrancas,MG,-21.4875,-44.6425,1052
3114709,1379,Carvalhópolis,MG,-21.7778,-45.8411,868
3114808,1380,Carvalhos,MG,-22.0011,-44.4614,1092
3114907,1382,"Casa Grande",MG,-20.7928,-43.9303,972
3115003,1385,"Cascalho Rico",MG,-18.5764,-47.8772,709
3115102,1393,Cássia,MG,-20.5831,-46.9219,738
3115300,1405,Cataguases,MG,-21.3892,-42.6967,169
3115359,1411,"Catas Altas",MG,-20.0747,-43.4075,752
3115409,1412,"Catas Altas da Noruega",MG,-20.6900,-43.4975,752
3115458,1420,Catuji,MG,-17.2994,-41.5169,625
3115474,1425,Catuti,MG,-15.3583,-42.9628,530
3115508,1428,Caxambu,MG,-21.9772,-44.9325,895
3115607,1439,"Cedro do Abaeté",MG,-19.1483,-45.7114,935
3115706,1445,"Central de Minas",MG,-18.7619,-41.3064,242
3115805,1447,Centralina,MG,-18.5839,-49.1994,531
3115904,1468,Chácara,MG,-21.6722,-43.2217,800
3116001,1469,Chalé,MG,-20.0436,-41.6878,370
3116100,1473,"Chapada do Norte",MG,-17.0869,-42.5353,597
3116159,1475,"Chapada Gaúcha",MG,-15.3056,-45.6183,858
3116209,1487,Chiador,MG,-22.0025,-43.0578,332
3116308,1503,Cipotânea,MG,-20.9053,-43.3656,660
3116407,1505,Claraval,MG,-20.3989,-47.2667,749
3116506,1506,"Claro dos Poções",MG,-17.0797,-44.2086,632
3116605,1508,Cláudio,MG,-20.4433,-44.7658,832
3116704,1523,Coimbra,MG,-20.8567,-42.8028,720
3116803,1543,Coluna,MG,-18.2339,-42.8403,691
3116902,1545,"Comendador Gomes",MG,-19.6983,-49.0806,557
3117009,1547,Comercinho,MG,-16.2961,-41.7933,620
3117108,1550,"Conceição da Aparecida",MG,-21.0942,-46.2044,985
3115201,1552,"Conceição da Barra de Minas",MG,-21.1289,-44.4722,928
3117306,1554,"Conceição das Alagoas",MG,-19.9147,-48.3883,509
3117207,1555,"Conceição das Pedras",MG,-22.1600,-45.4547,1068
3117405,1556,"Conceição de Ipanema",MG,-19.9281,-41.6939,294
3117504,1565,"Conceição do Mato Dentro",MG,-19.0372,-43.4250,701
3117603,1566,"Conceição do Pará",MG,-19.7531,-44.8967,650
3117702,1567,"Conceição do Rio Verde",MG,-21.8808,-45.0853,880
3117801,1569,"Conceição dos Ouros",MG,-22.4131,-45.7981,863
3117836,1580,"Cônego Marinho",MG,-15.2942,-44.4181,637
3117876,1581,Confins,MG,-19.6325,-43.9828,750
3117900,1584,Congonhal,MG,-22.1528,-46.0394,862
3118007,1585,Congonhas,MG,-20.4997,-43.8578,871
3118106,1586,"Congonhas do Norte",MG,-18.8072,-43.6814,1050
3118205,1588,Conquista,MG,-19.9372,-47.5417,673
3118304,1589,"Conselheiro Lafaiete",MG,-20.6603,-43.7861,995
3118403,1591,"Conselheiro Pena",MG,-19.1722,-41.4722,121
3118502,1592,Consolação,MG,-22.5514,-45.9211,1035
3118601,1594,Contagem,MG,-19.9317,-44.0536,902
3118700,1597,Coqueiral,MG,-21.1894,-45.4406,867
3118809,1600,"Coração de Jesus",MG,-16.6853,-44.3650,760
3118908,1607,Cordisburgo,MG,-19.1250,-44.3208,720
3119005,1608,Cordislândia,MG,-21.7925,-45.7008,819
3119104,1613,Corinto,MG,-18.3808,-44.4564,636
3119203,1615,Coroaci,MG,-18.6219,-42.2858,467
3119302,1618,Coromandel,MG,-18.4733,-47.2003,976
3119401,1623,"Coronel Fabriciano",MG,-19.5186,-42.6289,250
3119500,1630,"Coronel Murta",MG,-16.6189,-42.1822,322
3119609,1631,"Coronel Pacheco",MG,-21.5878,-43.2656,484
3119708,1634,"Coronel Xavier Chaves",MG,-21.0236,-44.2231,931
3119807,1635,"Córrego Danta",MG,-19.8236,-45.9044,648
3119906,1636,"Córrego do Bom Jesus",MG,-22.6303,-46.0200,911
3119955,1638,"Córrego Fundo",MG,-20.4492,-45.5550,844
3120003,1639,"Córrego Novo",MG,-19.8319,-42.3964,425
3120102,1662,"Couto de Magalhães de Minas",MG,-18.0714,-43.4711,726
3120151,1672,Crisólita,MG,-17.2372,-40.9119,282
3120201,1675,Cristais,MG,-20.8756,-45.5186,873
3120300,1681,Cristália,MG,-16.8003,-42.8622,728
3120409,1683,"Cristiano Otoni",MG,-20.8322,-43.8056,1005
3120508,1685,Cristina,MG,-22.2119,-45.2642,1025
3120607,1693,Crucilândia,MG,-20.3839,-44.3369,908
3120706,1701,"Cruzeiro da Fortaleza",MG,-18.9458,-46.6736,859
3120805,1708,Cruzília,MG,-21.8386,-44.8083,1010
3120839,1723,Cuparaque,MG,-18.9694,-41.0992,180
3120870,1733,"Curral de Dentro",MG,-15.9375,-41.8444,890
3120904,1741,Curvelo,MG,-18.7564,-44.4308,632
3121001,1749,Datas,MG,-18.4456,-43.6558,1231
3121100,1753,"Delfim Moreira",MG,-22.5092,-45.2800,1200
3121209,1754,Delfinópolis,MG,-20.3439,-46.8539,684
3121258,1756,Delta,MG,-19.9767,-47.7711,500
3121308,1764,Descoberto,MG,-21.4597,-42.9675,340
3121407,1766,"Desterro de Entre Rios",MG,-20.6600,-44.3325,1052
3121506,1767,"Desterro do Melo",MG,-21.1472,-43.5178,818
3121605,1774,Diamantina,MG,-18.2494,-43.6003,1113
3121704,1779,"Diogo de Vasconcelos",MG,-20.4878,-43.1983,592
3121803,1780,Dionísio,MG,-19.8428,-42.7767,355
3121902,1786,Divinésia,MG,-20.9903,-43.0039,753
3122009,1787,Divino,MG,-20.6144,-42.1486,660
3122108,1788,"Divino das Laranjeiras",MG,-18.7778,-41.4797,240
3122207,1791,"Divinolândia de Minas",MG,-18.8011,-42.6144,748
3122306,1792,Divinópolis,MG,-20.1389,-44.8839,712
3122355,1795,"Divisa Alegre",MG,-15.7256,-41.3450,975
3122405,1796,"Divisa Nova",MG,-21.5111,-46.1958,877
3122454,1797,Divisópolis,MG,-15.7256,-41.0000,910
3122470,1810,"Dom Bosco",MG,-16.6519,-46.2708,610
3122504,1811,"Dom Cavati",MG,-19.3739,-42.1064,358
3122603,1816,"Dom Joaquim",MG,-18.9672,-43.2558,546
3122702,1821,"Dom Silvério",MG,-20.1600,-42.9678,519
3122801,1822,"Dom Viçoso",MG,-22.2544,-45.1611,923
3122900,1826,"Dona Eusébia",MG,-21.3164,-42.8106,222
3123007,1829,"Dores de Campos",MG,-21.1089,-44.0231,931
3123106,1830,"Dores de Guanhães",MG,-19.0583,-42.9292,497
3123205,1831,"Dores do Indaiá",MG,-19.4633,-45.6017,723
3123304,1833,"Dores do Turvo",MG,-20.9756,-43.1892,672
3123403,1834,Doresópolis,MG,-20.2869,-45.9033,679
3123502,1839,Douradoquara,MG,-18.4314,-47.6086,713
3123528,1856,Durandé,MG,-20.2033,-41.7978,705
3123601,1871,"Elói Mendes",MG,-21.6100,-45.5653,907
3123700,1883,"Engenheiro Caldas",MG,-19.2194,-42.0461,231
3123809,1885,"Engenheiro Navarro",MG,-17.2797,-43.9500,671
3123858,1888,"Entre Folhas",MG,-19.6253,-42.2306,495
3123908,1892,"Entre Rios de Minas",MG,-20.6708,-44.0656,957
3124005,1907,Ervália,MG,-20.8400,-42.6572,730
3124104,1910,Esmeraldas,MG,-19.7625,-44.3139,760
3124203,1911,"Espera Feliz",MG,-20.6503,-41.9072,772
3124302,1920,Espinosa,MG,-14.9261,-42.8192,570
3124401,1922,"Espírito Santo do Dourado",MG,-22.0464,-45.9508,907
3124500,1931,Estiva,MG,-22.4628,-46.0172,560
3124609,1935,"Estrela Dalva",MG,-21.7419,-42.4611,218
3124708,1937,"Estrela do Indaiá",MG,-19.5222,-45.7875,721
3124807,1940,"Estrela do Sul",MG,-18.7456,-47.6928,765
3124906,1946,Eugenópolis,MG,-21.0986,-42.1867,194
3125002,1949,"Ewbank da Câmara",MG,-21.5511,-43.5100,778
3125101,1950,Extrema,MG,-22.8547,-46.3183,973
3125200,1956,Fama,MG,-21.4064,-45.8286,776
3125309,1957,"Faria Lemos",MG,-20.8083,-42.0297,380
3125408,1981,"Felício dos Santos",MG,-18.0772,-43.2469,740
3125606,1983,Felisburgo,MG,-16.6386,-40.7614,638
3125705,1984,Felixlândia,MG,-18.7581,-44.8989,614
3125804,1990,"Fernandes Tourinho",MG,-19.1536,-42.0819,250
3125903,2000,Ferros,MG,-19.2319,-43.0233,425
3125952,2001,Fervedouro,MG,-20.7256,-42.2789,697
3126000,2025,Florestal,MG,-19.8894,-44.4325,776
3126109,2034,Formiga,MG,-20.4644,-45.4264,841
3126208,2042,Formoso,MG,-14.9467,-46.2319,839
3126307,2046,"Fortaleza de Minas",MG,-20.8492,-46.7181,856
3126406,2052,"Fortuna de Minas",MG,-19.5611,-44.4469,740
3126505,2060,"Francisco Badaró",MG,-16.9925,-42.3519,398
3126604,2063,"Francisco Dumont",MG,-17.3150,-44.2342,635
3126703,2066,"Francisco Sá",MG,-16.4758,-43.4883,656
3126752,2068,Franciscópolis,MG,-17.9597,-42.0086,380
3126802,2072,"Frei Gaspar",MG,-18.0661,-41.4294,440
3126901,2073,"Frei Inocêncio",MG,-18.5744,-41.9089,195
3126950,2074,"Frei Lagonegro",MG,-18.1678,-42.7661,830
3127008,2079,Fronteira,MG,-20.2678,-49.1994,458
3127057,2080,"Fronteira dos Vales",MG,-16.8914,-40.9247,314
3127073,2082,"Fruta de Leite",MG,-16.1311,-42.5331,910
3127107,2083,Frutal,MG,-20.0247,-48.9406,516
3127206,2086,Funilândia,MG,-19.3675,-44.0561,690
3127305,2090,Galiléia,MG,-18.9994,-41.5375,142
3127339,2094,Gameleiras,MG,-15.0822,-43.1236,515
3127354,2124,Glaucilândia,MG,-16.8497,-43.6972,665
3127370,2133,Goiabeira,MG,-18.9822,-41.2225,180
3127388,2135,Goianá,MG,-21.5372,-43.2017,410
3127404,2148,Gonçalves,MG,-22.6589,-45.8558,1256
3127503,2151,Gonzaga,MG,-18.8222,-42.4792,795
3127602,2152,Gouveia,MG,-18.4544,-43.7408,1113
3127701,2164,"Governador Valadares",MG,-18.8511,-41.9494,170
3127800,2176,"Grão Mogol",MG,-16.5594,-42.8897,829
3127909,2183,Grupiara,MG,-18.4942,-47.7222,669
3128006,2201,Guanhães,MG,-18.7750,-42.9325,777
3128105,2202,Guapé,MG,-20.7617,-45.9175,760
3128204,2215,Guaraciaba,MG,-20.5708,-43.0075,578
3128253,2218,Guaraciama,MG,-17.0139,-43.6731,795
3128303,2223,Guaranésia,MG,-21.2992,-46.8025,751
3128402,2224,Guarani,MG,-21.3522,-43.0469,420
3128501,2234,Guarará,MG,-21.7319,-43.0375,558
3128600,2240,Guarda-Mor,MG,-17.7708,-47.0983,616
3128709,2250,Guaxupé,MG,-21.3053,-46.7128,829
3128808,2252,Guidoval,MG,-21.1519,-42.7967,302
3128907,2254,Guimarânia,MG,-18.8439,-46.7931,912
3129004,2256,Guiricema,MG,-21.0078,-42.7178,298
3129103,2257,Gurinhatã,MG,-19.2133,-49.7864,543
3129202,2265,Heliodora,MG,-22.0672,-45.5422,893
3129301,2288,Iapu,MG,-19.4367,-42.2178,430
3129400,2298,Ibertioga,MG,-21.4300,-43.9631,1032
3129509,2299,Ibiá,MG,-19.4783,-46.5389,895
3129608,2301,Ibiaí,MG,-16.8611,-44.9144,470
3129657,2317,Ibiracatu,MG,-15.6636,-44.1639,750
3129707,2318,Ibiraci,MG,-20.4622,-47.1222,1071
3129806,2328,Ibirité,MG,-20.0219,-44.0589,872
3129905,2334,"Ibitiúra de Minas",MG,-22.0608,-46.4400,913
3130002,2335,Ibituruna,MG,-21.1525,-44.7478,892
3130051,2340,"Icaraí de Minas",MG,-16.2172,-44.9064,595
3130101,2354,Igarapé,MG,-20.0703,-44.3017,786
3130200,2361,Igaratinga,MG,-19.9553,-44.7092,816
3130309,2370,Iguatama,MG,-20.1744,-45.7114,664
3130408,2374,Ijaci,MG,-21.1700,-44.9253,832
3130507,2383,Ilicínea,MG,-20.9358,-45.8328,857
3130556,2389,"Imbé de Minas",MG,-19.5972,-41.9706,582
3130606,2399,Inconfidentes,MG,-22.3169,-46.3278,869
3130655,2400,Indaiabira,MG,-15.4917,-42.1972,750
3130705,2406,Indianópolis,MG,-19.0386,-47.9169,809
3130804,2413,Ingaí,MG,-21.4011,-44.9172,951
3130903,2419,Inhapim,MG,-19.5492,-42.1200,482
3131000,2420,Inhaúma,MG,-19.4911,-44.3897,746
3131109,2423,Inimutaba,MG,-18.7292,-44.3606,600
3131158,2427,Ipaba,MG,-19.4136,-42.4194,200
3131208,2429,Ipanema,MG,-19.8008,-41.7131,241
3131307,2432,Ipatinga,MG,-19.4683,-42.5367,240
3131406,2439,Ipiaçu,MG,-18.6922,-49.9428,452
,5883,Ipoema,MG,-19.6225,-43.4347,647
3131505,2461,Ipuiúna,MG,-22.0989,-46.1897,1182
3131604,2470,"Iraí de Minas",MG,-18.9839,-47.4614,951
3131703,2499,Itabira,MG,-19.6192,-43.2269,779
3131802,2500,Itabirinha,MG,-18.5664,-41.2331,330
3131901,2501,Itabirito,MG,-20.2533,-43.8014,901
3132008,2505,Itacambira,MG,-17.0647,-43.3089,1048
3132107,2506,Itacarambi,MG,-15.1022,-44.0919,445
3132206,2519,Itaguara,MG,-20.3922,-44.4875,839
3132305,2529,Itaipé,MG,-17.4019,-41.6686,847
3132404,2539,Itajubá,MG,-22.4256,-45.4528,856
3132503,2544,Itamarandiba,MG,-17.8572,-42.8589,910
3132602,2546,"Itamarati de Minas",MG,-21.4158,-42.8178,213
3132701,2548,Itambacuri,MG,-18.0311,-41.6850,356
3132800,2553,"Itambé do Mato Dentro",MG,-19.4144,-43.3211,689
3132909,2554,Itamogi,MG,-21.0781,-47.0483,1017
3133006,2555,Itamonte,MG,-22.2839,-44.8700,906
3133105,2558,Itanhandu,MG,-22.2958,-44.9347,892
3133204,2560,Itanhomi,MG,-19.1719,-41.8653,252
3133303,2561,Itaobim,MG,-16.5617,-41.5033,271
3133402,2566,Itapagipe,MG,-19.9086,-49.3814,490
3133501,2570,Itapecerica,MG,-20.4725,-45.1256,835
3133600,2581,Itapeva,MG,-22.7681,-46.2208,989
3133709,2619,Itatiaiuçu,MG,-20.1967,-44.4211,892
3133758,2627,"Itaú de Minas",MG,-20.7394,-46.7522,735
3133808,2632,Itaúna,MG,-20.0753,-44.5764,880
3133907,2634,Itaverava,MG,-20.6781,-43.6100,792
3134004,2635,Itinga,MG,-16.6131,-41.7653,269
3134103,2647,Itueta,MG,-19.3942,-41.1703,98
3134202,2648,Ituiutaba,MG,-18.9689,-49.4650,544
3134301,2650,Itumirim,MG,-21.3169,-44.8711,871
3134400,2654,Iturama,MG,-19.7281,-50.1956,453
3134509,2655,Itutinga,MG,-21.2981,-44.6578,958
3134608,2674,Jaboticatubas,MG,-19.5136,-43.7450,772
3134707,2684,Jacinto,MG,-16.1444,-40.2933,180
3134806,2688,Jacuí,MG,-21.0167,-46.7411,1011
3134905,2692,Jacutinga,MG,-22.2856,-46.6122,839
3135001,2696,Jaguaraçu,MG,-19.6492,-42.7497,497
3135050,2709,Jaíba,MG,-15.3383,-43.6744,0
3135076,2714,Jampruca,MG,-18.4628,-41.8039,200
3135100,2715,Janaúba,MG,-15.8025,-43.3089,533
3135209,2914,Januária,MG,-15.4881,-44.3617,554
3135308,2725,Japaraíba,MG,-20.1414,-45.5033,711
3135357,2732,Japonvar,MG,-15.9947,-44.2700,700
3135407,2767,Jeceaba,MG,-20.5353,-43.9833,850
3135456,2768,"Jenipapo de Minas",MG,-17.0828,-42.2583,521
3135506,2770,Jequeri,MG,-20.4558,-42.6658,412
3135605,2772,Jequitaí,MG,-17.2356,-44.4456,517
3135704,2773,Jequitibá,MG,-19.2356,-44.0278,642
3135803,2774,Jequitinhonha,MG,-16.4339,-41.0033,223
3135902,2780,Jesuânia,MG,-21.9978,-45.2911,903
3136009,2788,Joaíma,MG,-16.6542,-41.0306,293
3136108,2789,Joanésia,MG,-19.1722,-42.6786,430
3136207,2797,"João Monlevade",MG,-19.8100,-43.1736,732
3136306,2799,"João Pinheiro",MG,-17.7425,-46.1725,765
3136405,2801,"Joaquim Felício",MG,-17.7575,-44.1722,657
3136504,2809,Jordânia,MG,-15.9003,-40.1781,198
3136520,2815,"José Gonçalves de Minas",MG,-16.9069,-42.6036,545
3136553,2816,"José Raydan",MG,-18.2194,-42.4986,450
3136579,2818,Josenópolis,MG,-16.5472,-42.5153,692
3136652,2823,Juatuba,MG,-19.9519,-44.3428,737
3136702,2833,"Juiz de Fora",MG,-21.7642,-43.3503,695
3136801,2849,Juramento,MG,-16.8481,-43.5869,682
3136900,2856,Juruaia,MG,-21.2528,-46.5769,877
3136959,2867,Juvenília,MG,-14.2625,-44.1603,445
3137007,2871,Ladainha,MG,-17.6322,-41.7375,670
3137106,2874,Lagamar,MG,-18.1783,-46.8075,836
3137205,2884,"Lagoa da Prata",MG,-20.0225,-45.5436,655
3137304,2899,"Lagoa dos Patos",MG,-16.9833,-44.5822,690
3137403,2902,"Lagoa Dourada",MG,-20.9144,-44.0783,1080
3137502,2903,"Lagoa Formosa",MG,-18.7786,-46.4075,902
3137536,2905,"Lagoa Grande",MG,-17.8353,-46.5144,572
3137601,2910,"Lagoa Santa",MG,-19.6272,-43.8897,760
3137700,2932,Lajinha,MG,-20.1514,-41.6228,470
3137809,2934,Lambari,MG,-21.9756,-45.3503,887
3137908,2936,Lamim,MG,-20.7903,-43.4742,732
3138005,2941,Laranjal,MG,-21.3744,-42.4769,175
3138104,2947,Lassance,MG,-17.8867,-44.5775,504
3138203,2954,Lavras,MG,-21.2453,-44.9997,919
3138302,2958,"Leandro Ferreira",MG,-19.7181,-45.0250,707
3138351,2961,"Leme do Prado",MG,-17.0833,-42.6925,431
3138401,2965,Leopoldina,MG,-21.5319,-42.6431,212
3138500,2969,Liberdade,MG,-22.0289,-44.3197,1152
3138609,2973,"Lima Duarte",MG,-21.8425,-43.7931,728
3138625,2975,"Limeira do Oeste",MG,-19.5511,-50.5806,428
3138658,2994,Lontra,MG,-15.9033,-44.3050,781
3138674,3010,Luisburgo,MG,-20.4397,-42.1028,800
3138682,3011,Luislândia,MG,-16.1175,-44.5886,758
3138708,3015,Luminárias,MG,-21.5111,-44.9033,957
3138807,3020,Luz,MG,-19.8014,-45.6856,675
,5880,Macacos,MG,-16.3166,-41.9000,561
3138906,3037,Machacalis,MG,-17.0772,-40.7164,285
3139003,3040,Machado,MG,-21.6747,-45.9197,820
3139102,3048,"Madre de Deus de Minas",MG,-21.4825,-44.3303,1018
3139201,3066,Malacacheta,MG,-17.8422,-42.0767,432
3139250,3076,Mamonas,MG,-15.0503,-42.9494,681
3139300,3088,Manga,MG,-14.7558,-43.9322,440
3139409,3091,Manhuaçu,MG,-20.2581,-42.0336,635
3139508,3092,Manhumirim,MG,-20.3578,-41.9581,611
3139607,3100,Mantena,MG,-18.7817,-40.9803,212
3139805,3103,"Mar de Espanha",MG,-21.8672,-43.0097,478
3139706,3130,Maravilhas,MG,-19.5161,-44.6764,775
3139904,3145,"Maria da Fé",MG,-22.3081,-45.3753,1278
3140001,3148,Mariana,MG,-20.3778,-43.4161,712
3140100,3155,Marilac,MG,-18.5081,-42.0839,248
3140159,3163,"Mário Campos",MG,-20.0564,-44.1883,730
3140209,3166,"Maripá de Minas",MG,-21.6981,-42.9589,550
3140308,3169,Marliéria,MG,-19.7122,-42.7322,536
3140407,3171,Marmelópolis,MG,-22.4492,-45.1653,1277
3140506,3174,"Martinho Campos",MG,-19.3317,-45.2369,674
3140530,3178,"Martins Soares",MG,-20.2569,-41.8769,700
3140555,3191,"Mata Verde",MG,-15.6864,-40.7411,865
3140605,3196,Materlândia,MG,-18.4742,-43.0597,781
3140704,3197,"Mateus Leme",MG,-19.9864,-44.4278,813
3171501,3198,"Mathias Lobato",MG,-18.5647,-41.9144,210
3140803,3199,"Matias Barbosa",MG,-21.8692,-43.3194,474
3140852,3200,"Matias Cardoso",MG,-14.8547,-43.9219,472
3140902,3206,Matipó,MG,-20.2839,-42.3411,615
3141009,3211,"Mato Verde",MG,-15.3972,-42.8664,541
3141108,3215,Matozinhos,MG,-19.5578,-44.0814,812
3141207,3220,Matutina,MG,-19.2225,-45.9686,1040
3141306,3230,Medeiros,MG,-19.9956,-46.2261,922
3141405,3234,Medina,MG,-16.2225,-41.4769,587
3141504,3238,"Mendes Pimentel",MG,-18.6611,-41.4047,340
3141603,3241,Mercês,MG,-21.1942,-43.3414,522
3141702,3245,Mesquita,MG,-19.2225,-42.6072,352
,5884,"Milho Verde",MG,-18.4694,-43.4989,1082
3141801,3263,"Minas Novas",MG,-17.2186,-42.5903,635
3141900,3264,Minduri,MG,-21.6819,-44.6039,1000
3142007,3269,Mirabela,MG,-16.2628,-44.1644,800
